protocol,medium,cc,bandwidth,rtt
QUIC,cellular,CUBIC,10mbps,120.73484
QUIC,cellular,CUBIC,10mbps,119.721085
QUIC,cellular,CUBIC,10mbps,126.54279
QUIC,cellular,CUBIC,10mbps,131.80368
QUIC,cellular,CUBIC,10mbps,136.6643
QUIC,cellular,CUBIC,10mbps,135.24013
QUIC,cellular,CUBIC,10mbps,135.85027
QUIC,cellular,CUBIC,10mbps,133.96252
QUIC,cellular,CUBIC,10mbps,132.33173
QUIC,cellular,CUBIC,10mbps,131.94597
QUIC,cellular,CUBIC,10mbps,127.476006
QUIC,cellular,CUBIC,10mbps,122.08625
QUIC,cellular,CUBIC,10mbps,119.45533
QUIC,cellular,CUBIC,10mbps,119.20778
QUIC,cellular,CUBIC,10mbps,117.62126
QUIC,cellular,CUBIC,10mbps,123.414604
QUIC,cellular,CUBIC,10mbps,122.47855
QUIC,cellular,CUBIC,10mbps,119.45463
QUIC,cellular,CUBIC,10mbps,115.97385
QUIC,cellular,CUBIC,10mbps,113.05017
QUIC,cellular,CUBIC,10mbps,115.233925
QUIC,cellular,CUBIC,10mbps,117.0093
QUIC,cellular,CUBIC,10mbps,118.29769
QUIC,cellular,CUBIC,10mbps,117.92618
QUIC,cellular,CUBIC,10mbps,117.61011
QUIC,cellular,CUBIC,10mbps,119.643936
QUIC,cellular,CUBIC,10mbps,119.133705
QUIC,cellular,CUBIC,10mbps,119.04542
QUIC,cellular,CUBIC,10mbps,122.85819
QUIC,cellular,CUBIC,10mbps,122.07042
QUIC,cellular,CUBIC,10mbps,124.15569
QUIC,cellular,CUBIC,10mbps,122.79367
QUIC,cellular,CUBIC,10mbps,125.589714
QUIC,cellular,CUBIC,10mbps,124.19025
QUIC,cellular,CUBIC,10mbps,123.88083
QUIC,cellular,CUBIC,10mbps,124.3481
QUIC,cellular,CUBIC,10mbps,129.85675
QUIC,cellular,CUBIC,10mbps,130.8634
QUIC,cellular,CUBIC,10mbps,131.94626
QUIC,cellular,CUBIC,10mbps,136.17264
QUIC,cellular,CUBIC,10mbps,132.86708
QUIC,cellular,CUBIC,10mbps,128.13782
QUIC,cellular,CUBIC,10mbps,127.21954
QUIC,cellular,CUBIC,10mbps,123.10085
QUIC,cellular,CUBIC,10mbps,121.33037
QUIC,cellular,CUBIC,10mbps,118.6112
QUIC,cellular,CUBIC,10mbps,115.90599
QUIC,cellular,CUBIC,10mbps,112.82915
QUIC,cellular,CUBIC,10mbps,107.85859
QUIC,cellular,CUBIC,10mbps,104.42663
QUIC,cellular,CUBIC,10mbps,104.85495
QUIC,cellular,CUBIC,10mbps,101.09669
QUIC,cellular,CUBIC,10mbps,101.097946
QUIC,cellular,CUBIC,10mbps,101.44815
QUIC,cellular,CUBIC,10mbps,99.25361
QUIC,cellular,CUBIC,10mbps,97.078606
QUIC,cellular,CUBIC,10mbps,95.5641
QUIC,cellular,CUBIC,10mbps,94.60427
QUIC,cellular,CUBIC,10mbps,95.412025
QUIC,cellular,CUBIC,10mbps,99.70332
QUIC,cellular,CUBIC,10mbps,101.42347
QUIC,cellular,CUBIC,10mbps,106.67351
QUIC,cellular,CUBIC,10mbps,111.348595
QUIC,cellular,CUBIC,10mbps,109.49123
QUIC,cellular,CUBIC,10mbps,106.48191
QUIC,cellular,CUBIC,10mbps,103.84112
QUIC,cellular,CUBIC,10mbps,101.2437
QUIC,cellular,CUBIC,10mbps,100.33317
QUIC,cellular,CUBIC,10mbps,98.63058
QUIC,cellular,CUBIC,10mbps,97.49472
QUIC,cellular,CUBIC,10mbps,98.075554
QUIC,cellular,CUBIC,10mbps,99.142075
QUIC,cellular,CUBIC,10mbps,98.31171
QUIC,cellular,CUBIC,10mbps,101.26649
QUIC,cellular,CUBIC,10mbps,102.88838
QUIC,cellular,CUBIC,10mbps,102.33793
QUIC,cellular,CUBIC,10mbps,102.10882
QUIC,cellular,CUBIC,10mbps,101.27106
QUIC,cellular,CUBIC,10mbps,103.40141
QUIC,cellular,CUBIC,10mbps,101.29111
QUIC,cellular,CUBIC,10mbps,98.71532
QUIC,cellular,CUBIC,10mbps,96.59816
QUIC,cellular,CUBIC,10mbps,97.97866
QUIC,cellular,CUBIC,10mbps,98.4399
QUIC,cellular,CUBIC,10mbps,97.84656
QUIC,cellular,CUBIC,10mbps,99.20224
QUIC,cellular,CUBIC,10mbps,105.677345
QUIC,cellular,CUBIC,10mbps,105.74561
QUIC,cellular,CUBIC,10mbps,105.03555
QUIC,cellular,CUBIC,10mbps,103.79297
QUIC,cellular,CUBIC,10mbps,103.02233
QUIC,cellular,CUBIC,10mbps,103.18241
QUIC,cellular,CUBIC,10mbps,107.92959
QUIC,cellular,CUBIC,10mbps,108.53244
QUIC,cellular,CUBIC,10mbps,108.60724
QUIC,cellular,CUBIC,10mbps,108.67775
QUIC,cellular,CUBIC,10mbps,109.26232
QUIC,cellular,CUBIC,10mbps,108.93003
QUIC,cellular,CUBIC,10mbps,108.45907
QUIC,cellular,CUBIC,10mbps,107.06241
QUIC,cellular,CUBIC,10mbps,106.51131
QUIC,cellular,CUBIC,10mbps,107.319695
QUIC,cellular,CUBIC,10mbps,111.94349
QUIC,cellular,CUBIC,10mbps,115.76717
QUIC,cellular,CUBIC,10mbps,118.38675
QUIC,cellular,CUBIC,10mbps,117.25641
QUIC,cellular,CUBIC,10mbps,119.2133
QUIC,cellular,CUBIC,10mbps,117.91137
QUIC,cellular,CUBIC,10mbps,115.94859
QUIC,cellular,CUBIC,10mbps,114.972
QUIC,cellular,CUBIC,10mbps,118.11379
QUIC,cellular,CUBIC,10mbps,116.517914
QUIC,cellular,CUBIC,10mbps,114.119156
QUIC,cellular,CUBIC,10mbps,113.47124
QUIC,cellular,CUBIC,10mbps,112.37027
QUIC,cellular,CUBIC,10mbps,116.06278
QUIC,cellular,CUBIC,10mbps,115.21974
QUIC,cellular,CUBIC,10mbps,115.15899
QUIC,cellular,CUBIC,10mbps,114.81951
QUIC,cellular,CUBIC,10mbps,117.065765
QUIC,cellular,CUBIC,10mbps,120.33234
QUIC,cellular,CUBIC,10mbps,126.329094
QUIC,cellular,CUBIC,10mbps,123.3945
QUIC,cellular,CUBIC,10mbps,121.02647
QUIC,cellular,CUBIC,10mbps,116.626785
QUIC,cellular,CUBIC,10mbps,113.95557
QUIC,cellular,CUBIC,10mbps,112.15159
QUIC,cellular,CUBIC,10mbps,112.36119
QUIC,cellular,CUBIC,10mbps,111.31725
QUIC,cellular,CUBIC,10mbps,115.43781
QUIC,cellular,CUBIC,10mbps,114.68689
QUIC,cellular,CUBIC,10mbps,112.70894
QUIC,cellular,CUBIC,10mbps,112.79583
QUIC,cellular,CUBIC,10mbps,111.74352
QUIC,cellular,CUBIC,10mbps,113.435135
QUIC,cellular,CUBIC,10mbps,118.436325
QUIC,cellular,CUBIC,10mbps,123.73499
QUIC,cellular,CUBIC,10mbps,123.746735
QUIC,cellular,CUBIC,10mbps,123.53504
QUIC,cellular,CUBIC,10mbps,121.89531
QUIC,cellular,CUBIC,10mbps,119.57269
QUIC,cellular,CUBIC,10mbps,122.79349
QUIC,cellular,CUBIC,10mbps,126.944336
QUIC,cellular,CUBIC,10mbps,127.80657
QUIC,cellular,CUBIC,10mbps,127.29196
QUIC,cellular,CUBIC,10mbps,130.28563
QUIC,cellular,CUBIC,10mbps,126.33495
QUIC,cellular,CUBIC,10mbps,122.216385
QUIC,cellular,CUBIC,10mbps,118.4979
QUIC,cellular,CUBIC,10mbps,114.50365
QUIC,cellular,CUBIC,10mbps,112.50079
QUIC,cellular,CUBIC,10mbps,113.95332
QUIC,cellular,CUBIC,10mbps,114.89375
QUIC,cellular,CUBIC,10mbps,115.463615
QUIC,cellular,CUBIC,10mbps,114.975655
QUIC,cellular,CUBIC,10mbps,117.88257
QUIC,cellular,CUBIC,10mbps,120.49923
QUIC,cellular,CUBIC,10mbps,119.112144
QUIC,cellular,CUBIC,10mbps,121.22521
QUIC,cellular,CUBIC,10mbps,120.39522
QUIC,cellular,CUBIC,10mbps,119.10867
QUIC,cellular,CUBIC,10mbps,117.143005
QUIC,cellular,CUBIC,10mbps,120.19508
QUIC,cellular,CUBIC,10mbps,119.49475
QUIC,cellular,CUBIC,10mbps,118.23757
QUIC,cellular,CUBIC,10mbps,118.01476
QUIC,cellular,CUBIC,10mbps,116.60977
QUIC,cellular,CUBIC,10mbps,116.36051
QUIC,cellular,CUBIC,10mbps,116.598366
QUIC,cellular,CUBIC,10mbps,116.476494
QUIC,cellular,CUBIC,10mbps,116.10609
QUIC,cellular,CUBIC,10mbps,115.27038
QUIC,cellular,CUBIC,10mbps,118.66588
QUIC,cellular,CUBIC,10mbps,117.460106
QUIC,cellular,CUBIC,10mbps,116.15128
QUIC,cellular,CUBIC,10mbps,115.5872
QUIC,cellular,CUBIC,10mbps,114.2732
QUIC,cellular,CUBIC,10mbps,113.717804
QUIC,cellular,CUBIC,10mbps,113.75012
QUIC,cellular,CUBIC,10mbps,114.22753
QUIC,cellular,CUBIC,10mbps,119.05294
QUIC,cellular,CUBIC,10mbps,121.17667
QUIC,cellular,CUBIC,10mbps,124.46105
QUIC,cellular,CUBIC,10mbps,129.58284
QUIC,cellular,CUBIC,10mbps,137.0605
QUIC,cellular,CUBIC,10mbps,135.98749
QUIC,cellular,CUBIC,10mbps,137.44269
QUIC,cellular,CUBIC,10mbps,135.35162
QUIC,cellular,CUBIC,10mbps,130.51303
QUIC,cellular,CUBIC,10mbps,130.78914
QUIC,cellular,CUBIC,10mbps,125.4327
QUIC,cellular,CUBIC,10mbps,121.95941
QUIC,cellular,CUBIC,10mbps,117.608955
QUIC,cellular,CUBIC,10mbps,119.108055
QUIC,cellular,CUBIC,10mbps,120.55723
QUIC,cellular,CUBIC,10mbps,118.733025
QUIC,cellular,CUBIC,10mbps,119.71542
QUIC,cellular,CUBIC,10mbps,117.19719
QUIC,cellular,CUBIC,10mbps,114.544945
QUIC,cellular,CUBIC,10mbps,111.709045
QUIC,cellular,CUBIC,10mbps,108.212234
QUIC,cellular,CUBIC,10mbps,112.337616
QUIC,cellular,CUBIC,10mbps,110.1977
QUIC,cellular,CUBIC,10mbps,109.41125
QUIC,cellular,CUBIC,10mbps,108.38318
QUIC,cellular,CUBIC,10mbps,105.28723
QUIC,cellular,CUBIC,10mbps,102.287704
QUIC,cellular,CUBIC,10mbps,99.32458
QUIC,cellular,CUBIC,10mbps,103.91877
QUIC,cellular,CUBIC,10mbps,102.94078
QUIC,cellular,CUBIC,10mbps,102.832016
QUIC,cellular,CUBIC,10mbps,102.80577
QUIC,cellular,CUBIC,10mbps,105.60266
QUIC,cellular,CUBIC,10mbps,102.94168
QUIC,cellular,CUBIC,10mbps,100.405846
QUIC,cellular,CUBIC,10mbps,101.42693
QUIC,cellular,CUBIC,10mbps,100.83682
QUIC,cellular,CUBIC,10mbps,101.646416
QUIC,cellular,CUBIC,10mbps,100.77821
QUIC,cellular,CUBIC,10mbps,98.72191
QUIC,cellular,CUBIC,10mbps,100.70551
QUIC,cellular,CUBIC,10mbps,100.99686
QUIC,cellular,CUBIC,10mbps,100.59605
QUIC,cellular,CUBIC,10mbps,100.58694
QUIC,cellular,CUBIC,10mbps,100.60299
QUIC,cellular,CUBIC,10mbps,100.01284
QUIC,cellular,CUBIC,10mbps,98.138626
QUIC,cellular,CUBIC,10mbps,100.124435
QUIC,cellular,CUBIC,10mbps,101.80719
QUIC,cellular,CUBIC,10mbps,100.80007
QUIC,cellular,CUBIC,10mbps,101.10937
QUIC,cellular,CUBIC,10mbps,100.360756
QUIC,cellular,CUBIC,10mbps,97.59688
QUIC,cellular,CUBIC,10mbps,95.149605
QUIC,cellular,CUBIC,10mbps,92.996704
QUIC,cellular,CUBIC,10mbps,97.95652
QUIC,cellular,CUBIC,10mbps,95.912025
QUIC,cellular,CUBIC,10mbps,97.26926
QUIC,cellular,CUBIC,10mbps,97.38356
QUIC,cellular,CUBIC,10mbps,99.3359
QUIC,cellular,CUBIC,10mbps,96.95987
QUIC,cellular,CUBIC,10mbps,98.23067
QUIC,cellular,CUBIC,10mbps,98.95767
QUIC,cellular,CUBIC,10mbps,103.30552
QUIC,cellular,CUBIC,10mbps,103.090385
QUIC,cellular,CUBIC,10mbps,104.81717
QUIC,cellular,CUBIC,10mbps,102.11969
QUIC,cellular,CUBIC,10mbps,99.655426
QUIC,cellular,CUBIC,10mbps,100.0033
QUIC,cellular,CUBIC,10mbps,97.406654
QUIC,cellular,CUBIC,10mbps,101.90693
QUIC,cellular,CUBIC,10mbps,99.98904
QUIC,cellular,CUBIC,10mbps,97.601776
QUIC,cellular,CUBIC,10mbps,95.71391
QUIC,cellular,CUBIC,10mbps,93.663445
QUIC,cellular,CUBIC,10mbps,94.52652
QUIC,cellular,CUBIC,10mbps,93.04837
QUIC,cellular,CUBIC,10mbps,93.865005
QUIC,cellular,CUBIC,10mbps,94.8859
QUIC,cellular,CUBIC,10mbps,92.695694
QUIC,cellular,CUBIC,10mbps,94.97603
QUIC,cellular,CUBIC,10mbps,93.9132
QUIC,cellular,CUBIC,10mbps,92.582886
QUIC,cellular,CUBIC,10mbps,92.186165
QUIC,cellular,CUBIC,10mbps,91.65093
QUIC,cellular,CUBIC,10mbps,91.49702
QUIC,cellular,CUBIC,10mbps,91.50942
QUIC,cellular,CUBIC,10mbps,91.897354
QUIC,cellular,CUBIC,10mbps,91.82359
QUIC,cellular,CUBIC,10mbps,96.3336
QUIC,cellular,CUBIC,10mbps,94.719124
QUIC,cellular,CUBIC,10mbps,93.70052
QUIC,cellular,CUBIC,10mbps,94.52688
QUIC,cellular,CUBIC,10mbps,94.16625
QUIC,cellular,CUBIC,10mbps,93.64017
QUIC,cellular,CUBIC,10mbps,94.16033
QUIC,cellular,CUBIC,10mbps,94.917076
QUIC,cellular,CUBIC,10mbps,98.40073
QUIC,cellular,CUBIC,10mbps,97.72851
QUIC,cellular,CUBIC,10mbps,97.19157
QUIC,cellular,CUBIC,10mbps,97.09782
QUIC,cellular,CUBIC,10mbps,97.43691
QUIC,cellular,CUBIC,10mbps,98.14548
QUIC,cellular,CUBIC,10mbps,98.37301
QUIC,cellular,CUBIC,10mbps,98.82648
QUIC,cellular,CUBIC,10mbps,102.86097
QUIC,cellular,CUBIC,10mbps,102.68585
QUIC,cellular,CUBIC,10mbps,102.451385
QUIC,cellular,CUBIC,10mbps,102.11676
QUIC,cellular,CUBIC,10mbps,102.52614
QUIC,cellular,CUBIC,10mbps,102.43382
QUIC,cellular,CUBIC,10mbps,102.93611
QUIC,cellular,CUBIC,10mbps,102.94106
QUIC,cellular,CUBIC,10mbps,107.330154
QUIC,cellular,CUBIC,10mbps,108.55249
QUIC,cellular,CUBIC,10mbps,109.84617
QUIC,cellular,CUBIC,10mbps,111.54008
QUIC,cellular,CUBIC,10mbps,112.67351
QUIC,cellular,CUBIC,10mbps,113.15487
QUIC,cellular,CUBIC,10mbps,112.39608
QUIC,cellular,CUBIC,10mbps,113.722244
QUIC,cellular,CUBIC,10mbps,111.13204
QUIC,cellular,CUBIC,10mbps,108.155045
QUIC,cellular,CUBIC,10mbps,110.27361
QUIC,cellular,CUBIC,10mbps,108.535835
QUIC,cellular,CUBIC,10mbps,106.82368
QUIC,cellular,CUBIC,10mbps,109.58275
QUIC,cellular,CUBIC,10mbps,108.16008
QUIC,cellular,CUBIC,10mbps,105.683426
QUIC,cellular,CUBIC,10mbps,107.23903
QUIC,cellular,CUBIC,10mbps,106.49877
QUIC,cellular,CUBIC,10mbps,111.46047
QUIC,cellular,CUBIC,10mbps,111.965546
QUIC,cellular,CUBIC,10mbps,110.1506
QUIC,cellular,CUBIC,10mbps,108.2262
QUIC,cellular,CUBIC,10mbps,106.94579
QUIC,cellular,CUBIC,10mbps,106.58931
QUIC,cellular,CUBIC,10mbps,110.3445
QUIC,cellular,CUBIC,10mbps,109.4033
QUIC,cellular,CUBIC,10mbps,108.744934
QUIC,cellular,CUBIC,10mbps,107.93721
QUIC,cellular,CUBIC,10mbps,107.631035
QUIC,cellular,CUBIC,10mbps,111.57033
QUIC,cellular,CUBIC,10mbps,111.29526
QUIC,cellular,CUBIC,10mbps,111.85191
QUIC,cellular,CUBIC,10mbps,112.17678
QUIC,cellular,CUBIC,10mbps,116.7776
QUIC,cellular,CUBIC,10mbps,116.1516
QUIC,cellular,CUBIC,10mbps,116.059944
QUIC,cellular,CUBIC,10mbps,115.99349
QUIC,cellular,CUBIC,10mbps,118.60229
QUIC,cellular,CUBIC,10mbps,118.43198
QUIC,cellular,CUBIC,10mbps,121.70904
QUIC,cellular,CUBIC,10mbps,121.48342
QUIC,cellular,CUBIC,10mbps,124.412796
QUIC,cellular,CUBIC,10mbps,123.28723
QUIC,cellular,CUBIC,10mbps,122.58064
QUIC,cellular,CUBIC,10mbps,120.77553
QUIC,cellular,CUBIC,10mbps,119.44689
QUIC,cellular,CUBIC,10mbps,118.784836
QUIC,cellular,CUBIC,10mbps,119.227745
QUIC,cellular,CUBIC,10mbps,119.02811
QUIC,cellular,CUBIC,10mbps,119.1969
QUIC,cellular,CUBIC,10mbps,118.82746
QUIC,cellular,CUBIC,10mbps,118.43413
QUIC,cellular,CUBIC,10mbps,121.04846
QUIC,cellular,CUBIC,10mbps,118.9845
QUIC,cellular,CUBIC,10mbps,116.18955
QUIC,cellular,CUBIC,10mbps,112.280975
QUIC,cellular,CUBIC,10mbps,111.83744
QUIC,cellular,CUBIC,10mbps,110.263466
QUIC,cellular,CUBIC,10mbps,113.04999
QUIC,cellular,CUBIC,10mbps,111.91784
QUIC,cellular,CUBIC,10mbps,109.406715
QUIC,cellular,CUBIC,10mbps,105.848
QUIC,cellular,CUBIC,10mbps,107.37317
QUIC,cellular,CUBIC,10mbps,108.69565
QUIC,cellular,CUBIC,10mbps,111.061646
QUIC,cellular,CUBIC,10mbps,110.90969
QUIC,cellular,CUBIC,10mbps,108.442215
QUIC,cellular,CUBIC,10mbps,106.88718
QUIC,cellular,CUBIC,10mbps,105.79493
QUIC,cellular,CUBIC,10mbps,103.66951
QUIC,cellular,CUBIC,10mbps,105.360916
QUIC,cellular,CUBIC,10mbps,103.77413
QUIC,cellular,CUBIC,10mbps,101.4948
QUIC,cellular,CUBIC,10mbps,99.58615
QUIC,cellular,CUBIC,10mbps,98.816666
QUIC,cellular,CUBIC,10mbps,98.09235
QUIC,cellular,CUBIC,10mbps,101.95824
QUIC,cellular,CUBIC,10mbps,100.795845
QUIC,cellular,CUBIC,10mbps,100.35805
QUIC,cellular,CUBIC,10mbps,99.79132
QUIC,cellular,CUBIC,10mbps,98.8812
QUIC,cellular,CUBIC,10mbps,101.51922
QUIC,cellular,CUBIC,10mbps,100.49376
QUIC,cellular,CUBIC,10mbps,104.676155
QUIC,cellular,CUBIC,10mbps,103.18967
QUIC,cellular,CUBIC,10mbps,106.09645
QUIC,cellular,CUBIC,10mbps,103.4283
QUIC,cellular,CUBIC,10mbps,101.416405
QUIC,cellular,CUBIC,10mbps,100.11136
QUIC,cellular,CUBIC,10mbps,100.23917
QUIC,cellular,CUBIC,10mbps,99.98837
QUIC,cellular,CUBIC,10mbps,99.81488
QUIC,cellular,CUBIC,10mbps,99.06325
QUIC,cellular,CUBIC,10mbps,98.675125
QUIC,cellular,CUBIC,10mbps,97.82201
QUIC,cellular,CUBIC,10mbps,98.26404
QUIC,cellular,CUBIC,10mbps,98.628174
QUIC,cellular,CUBIC,10mbps,103.74536
QUIC,cellular,CUBIC,10mbps,103.793045
QUIC,cellular,CUBIC,10mbps,108.53421
QUIC,cellular,CUBIC,10mbps,107.62955
QUIC,cellular,CUBIC,10mbps,105.897255
QUIC,cellular,CUBIC,10mbps,105.194496
QUIC,cellular,CUBIC,10mbps,104.953964
QUIC,cellular,CUBIC,10mbps,104.1131
QUIC,cellular,CUBIC,10mbps,103.99405
QUIC,cellular,CUBIC,10mbps,103.72642
QUIC,cellular,CUBIC,10mbps,104.074814
QUIC,cellular,CUBIC,10mbps,104.632195
QUIC,cellular,CUBIC,10mbps,105.44519
QUIC,cellular,CUBIC,10mbps,105.13425
QUIC,cellular,CUBIC,10mbps,108.696846
QUIC,cellular,CUBIC,10mbps,107.78034
QUIC,cellular,CUBIC,10mbps,106.84284
QUIC,cellular,CUBIC,10mbps,109.71706
QUIC,cellular,CUBIC,10mbps,109.2796
QUIC,cellular,CUBIC,10mbps,108.883545
QUIC,cellular,CUBIC,10mbps,108.69742
QUIC,cellular,CUBIC,10mbps,108.55318
QUIC,cellular,CUBIC,10mbps,107.34851
QUIC,cellular,CUBIC,10mbps,106.98921
QUIC,cellular,CUBIC,10mbps,105.66657
QUIC,cellular,CUBIC,10mbps,109.46967
QUIC,cellular,CUBIC,10mbps,108.89536
QUIC,cellular,CUBIC,10mbps,108.53503
QUIC,cellular,CUBIC,10mbps,111.16457
QUIC,cellular,CUBIC,10mbps,111.22052
QUIC,cellular,CUBIC,10mbps,110.53845
QUIC,cellular,CUBIC,10mbps,110.53722
QUIC,cellular,CUBIC,10mbps,110.62055
QUIC,cellular,CUBIC,10mbps,113.15568
QUIC,cellular,CUBIC,10mbps,115.48346
QUIC,cellular,CUBIC,10mbps,113.843056
QUIC,cellular,CUBIC,10mbps,112.670105
QUIC,cellular,CUBIC,10mbps,111.19319
QUIC,cellular,CUBIC,10mbps,110.81728
QUIC,cellular,CUBIC,10mbps,110.381996
QUIC,cellular,CUBIC,10mbps,109.59868
QUIC,cellular,CUBIC,10mbps,113.38844
QUIC,cellular,CUBIC,10mbps,112.50946
QUIC,cellular,CUBIC,10mbps,116.02899
QUIC,cellular,CUBIC,10mbps,114.4341
QUIC,cellular,CUBIC,10mbps,116.31368
QUIC,cellular,CUBIC,10mbps,115.26233
QUIC,cellular,CUBIC,10mbps,114.707664
QUIC,cellular,CUBIC,10mbps,114.17992
QUIC,cellular,CUBIC,10mbps,113.947044
QUIC,cellular,CUBIC,10mbps,112.891235
QUIC,cellular,CUBIC,10mbps,112.725464
QUIC,cellular,CUBIC,10mbps,112.48198
QUIC,cellular,CUBIC,10mbps,115.85435
QUIC,cellular,CUBIC,10mbps,117.835785
QUIC,cellular,CUBIC,10mbps,116.71475
QUIC,cellular,CUBIC,10mbps,115.23247
QUIC,cellular,CUBIC,10mbps,113.86378
QUIC,cellular,CUBIC,10mbps,113.1755
QUIC,cellular,CUBIC,10mbps,112.413055
QUIC,cellular,CUBIC,10mbps,115.15531
QUIC,cellular,CUBIC,10mbps,114.26126
QUIC,cellular,CUBIC,10mbps,113.1769
QUIC,cellular,CUBIC,10mbps,116.679085
QUIC,cellular,CUBIC,10mbps,115.82744
QUIC,cellular,CUBIC,10mbps,118.232056
QUIC,cellular,CUBIC,10mbps,117.27066
QUIC,cellular,CUBIC,10mbps,119.61556
QUIC,cellular,CUBIC,10mbps,117.220345
QUIC,cellular,CUBIC,10mbps,115.89368
QUIC,cellular,CUBIC,10mbps,114.99103
QUIC,cellular,CUBIC,10mbps,114.43934
QUIC,cellular,CUBIC,10mbps,113.03255
QUIC,cellular,CUBIC,10mbps,111.802734
QUIC,cellular,CUBIC,10mbps,111.40661
QUIC,cellular,CUBIC,10mbps,111.22748
QUIC,cellular,CUBIC,10mbps,114.91189
QUIC,cellular,CUBIC,10mbps,114.39411
QUIC,cellular,CUBIC,10mbps,113.29506
QUIC,cellular,CUBIC,10mbps,112.76554
QUIC,cellular,CUBIC,10mbps,112.09303
QUIC,cellular,CUBIC,10mbps,111.08844
QUIC,cellular,CUBIC,10mbps,110.79431
QUIC,cellular,CUBIC,10mbps,110.79827
QUIC,cellular,CUBIC,10mbps,110.69605
QUIC,cellular,CUBIC,10mbps,114.050674
QUIC,cellular,CUBIC,10mbps,113.66279
QUIC,cellular,CUBIC,10mbps,112.740295
QUIC,cellular,CUBIC,10mbps,112.52162
QUIC,cellular,CUBIC,10mbps,116.06794
QUIC,cellular,CUBIC,10mbps,115.82229
QUIC,cellular,CUBIC,10mbps,115.5458
QUIC,cellular,CUBIC,10mbps,114.83524
QUIC,cellular,CUBIC,10mbps,114.32195
QUIC,cellular,CUBIC,10mbps,114.18365
QUIC,cellular,CUBIC,10mbps,114.50791
QUIC,cellular,CUBIC,10mbps,119.00032
QUIC,cellular,CUBIC,10mbps,121.854904
QUIC,cellular,CUBIC,10mbps,120.51742
QUIC,cellular,CUBIC,10mbps,123.62342
QUIC,cellular,CUBIC,10mbps,122.24157
QUIC,cellular,CUBIC,10mbps,121.32688
QUIC,cellular,CUBIC,10mbps,120.87392
QUIC,cellular,CUBIC,10mbps,120.92836
QUIC,cellular,CUBIC,10mbps,125.10103
QUIC,cellular,CUBIC,10mbps,128.76852
QUIC,cellular,CUBIC,10mbps,127.66918
QUIC,cellular,CUBIC,10mbps,131.25198
QUIC,cellular,CUBIC,10mbps,130.78487
QUIC,cellular,CUBIC,10mbps,134.38264
QUIC,cellular,CUBIC,10mbps,132.89523
QUIC,cellular,CUBIC,10mbps,131.3284
QUIC,cellular,CUBIC,10mbps,128.88821
QUIC,cellular,CUBIC,10mbps,129.19946
QUIC,cellular,CUBIC,10mbps,125.681656
QUIC,cellular,CUBIC,10mbps,125.50217
QUIC,cellular,CUBIC,10mbps,123.700745
QUIC,cellular,CUBIC,10mbps,122.37042
QUIC,cellular,CUBIC,10mbps,125.129326
QUIC,cellular,CUBIC,10mbps,124.24687
QUIC,cellular,CUBIC,10mbps,124.804596
QUIC,cellular,CUBIC,10mbps,122.33901
QUIC,cellular,CUBIC,10mbps,123.36988
QUIC,cellular,CUBIC,10mbps,125.04057
QUIC,cellular,CUBIC,10mbps,126.46481
QUIC,cellular,CUBIC,10mbps,127.58511
QUIC,cellular,CUBIC,10mbps,124.45271
QUIC,cellular,CUBIC,10mbps,121.475136
QUIC,cellular,CUBIC,10mbps,119.15375
QUIC,cellular,CUBIC,10mbps,116.82178
QUIC,cellular,CUBIC,10mbps,114.548706
QUIC,cellular,CUBIC,10mbps,113.15958
QUIC,cellular,CUBIC,10mbps,112.79019
QUIC,cellular,CUBIC,10mbps,112.517456
QUIC,cellular,CUBIC,10mbps,112.55987
QUIC,cellular,CUBIC,10mbps,112.01166
QUIC,cellular,CUBIC,10mbps,111.766174
QUIC,cellular,CUBIC,10mbps,115.35338
QUIC,cellular,CUBIC,10mbps,118.575874
QUIC,cellular,CUBIC,10mbps,117.50369
QUIC,cellular,CUBIC,10mbps,120.42425
QUIC,cellular,CUBIC,10mbps,118.71123
QUIC,cellular,CUBIC,10mbps,117.40194
QUIC,cellular,CUBIC,10mbps,115.8684
QUIC,cellular,CUBIC,10mbps,118.656
QUIC,cellular,CUBIC,10mbps,121.43606
QUIC,cellular,CUBIC,10mbps,120.36568
QUIC,cellular,CUBIC,10mbps,119.70368
QUIC,cellular,CUBIC,10mbps,118.88641
QUIC,cellular,CUBIC,10mbps,118.81831
QUIC,cellular,CUBIC,10mbps,122.43567
QUIC,cellular,CUBIC,10mbps,126.41208
QUIC,cellular,CUBIC,10mbps,125.32407
QUIC,cellular,CUBIC,10mbps,124.0013
QUIC,cellular,CUBIC,10mbps,123.301704
QUIC,cellular,CUBIC,10mbps,122.38109
QUIC,cellular,CUBIC,10mbps,123.04298
QUIC,cellular,CUBIC,10mbps,122.21248
QUIC,cellular,CUBIC,10mbps,121.05475
QUIC,cellular,CUBIC,10mbps,120.54127
QUIC,cellular,CUBIC,10mbps,123.27934
QUIC,cellular,CUBIC,10mbps,122.30387
QUIC,cellular,CUBIC,10mbps,121.745514
QUIC,cellular,CUBIC,10mbps,121.266685
QUIC,cellular,CUBIC,10mbps,120.963326
QUIC,cellular,CUBIC,10mbps,121.21966
QUIC,cellular,CUBIC,10mbps,120.70889
QUIC,cellular,CUBIC,10mbps,120.40364
QUIC,cellular,CUBIC,10mbps,123.68165
